,Date,Adj Close,Adj Close.1,Adj Close.2,Adj Close.3,Adj Close.4,Adj Close.5,Adj Close.6,Adj Close.7,Adj Close.8,Adj Close.9,Adj Close.10,Adj Close.11,Adj Close.12,Adj Close.13,Adj Close.14,Adj Close.15,Adj Close.16,Adj Close.17,Adj Close.18,Adj Close.19,Adj Close.20,Adj Close.21,Adj Close.22,Adj Close.23,Adj Close.24,Adj Close.25,Adj Close.26,Adj Close.27,Adj Close.28,Adj Close.29,Adj Close.30,Adj Close.31,Adj Close.32,Adj Close.33,Adj Close.34,Adj Close.35,Adj Close.36,Adj Close.37,Adj Close.38,Adj Close.39,Adj Close.40,Adj Close.41,Adj Close.42,Adj Close.43,Adj Close.44,Adj Close.45,Adj Close.46,Close,Close.1,Close.2,Close.3,Close.4,Close.5,Close.6,Close.7,Close.8,Close.9,Close.10,Close.11,Close.12,Close.13,Close.14,Close.15,Close.16,Close.17,Close.18,Close.19,Close.20,Close.21,Close.22,Close.23,Close.24,Close.25,Close.26,Close.27,Close.28,Close.29,Close.30,Close.31,Close.32,Close.33,Close.34,Close.35,Close.36,Close.37,Close.38,Close.39,Close.40,Close.41,Close.42,Close.43,Close.44,Close.45,Close.46,High,High.1,High.2,High.3,High.4,High.5,High.6,High.7,High.8,High.9,High.10,High.11,High.12,High.13,High.14,High.15,High.16,High.17,High.18,High.19,High.20,High.21,High.22,High.23,High.24,High.25,High.26,High.27,High.28,High.29,High.30,High.31,High.32,High.33,High.34,High.35,High.36,High.37,High.38,High.39,High.40,High.41,High.42,High.43,High.44,High.45,High.46,Low,Low.1,Low.2,Low.3,Low.4,Low.5,Low.6,Low.7,Low.8,Low.9,Low.10,Low.11,Low.12,Low.13,Low.14,Low.15,Low.16,Low.17,Low.18,Low.19,Low.20,Low.21,Low.22,Low.23,Low.24,Low.25,Low.26,Low.27,Low.28,Low.29,Low.30,Low.31,Low.32,Low.33,Low.34,Low.35,Low.36,Low.37,Low.38,Low.39,Low.40,Low.41,Low.42,Low.43,Low.44,Low.45,Low.46,Open,Open.1,Open.2,Open.3,Open.4,Open.5,Open.6,Open.7,Open.8,Open.9,Open.10,Open.11,Open.12,Open.13,Open.14,Open.15,Open.16,Open.17,Open.18,Open.19,Open.20,Open.21,Open.22,Open.23,Open.24,Open.25,Open.26,Open.27,Open.28,Open.29,Open.30,Open.31,Open.32,Open.33,Open.34,Open.35,Open.36,Open.37,Open.38,Open.39,Open.40,Open.41,Open.42,Open.43,Open.44,Open.45,Open.46,Volume,Volume.1,Volume.2,Volume.3,Volume.4,Volume.5,Volume.6,Volume.7,Volume.8,Volume.9,Volume.10,Volume.11,Volume.12,Volume.13,Volume.14,Volume.15,Volume.16,Volume.17,Volume.18,Volume.19,Volume.20,Volume.21,Volume.22,Volume.23,Volume.24,Volume.25,Volume.26,Volume.27,Volume.28,Volume.29,Volume.30,Volume.31,Volume.32,Volume.33,Volume.34,Volume.35,Volume.36,Volume.37,Volume.38,Volume.39,Volume.40,Volume.41,Volume.42,Volume.43,Volume.44,Volume.45,Volume.46
0,Ticker,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
1,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2022-05-17,2182.8310546875,734.6871337890625,3787.212646484375,653.2879638671875,3500.32861328125,1296.0599365234375,5791.513671875,700.7025756835938,317.8033142089844,3255.90234375,925.9552612304688,155.047119140625,4236.4501953125,3847.332275390625,2659.451904296875,1462.9163818359375,993.4583740234375,1281.6011962890625,551.4825439453125,2388.71435546875,421.75250244140625,2176.64892578125,886.8935546875,1447.8419189453125,249.3958740234375,620.0001831054688,1837.6796875,1580.2540283203125,4181.97998046875,892.224853515625,7413.76123046875,1600.7523193359375,139.623046875,141.0743865966797,2318.622314453125,1065.9774169921875,451.3484802246094,874.1159057617188,720.45458984375,422.8321533203125,109.21946716308594,3262.17333984375,1119.1182861328125,2161.67431640625,6045.25927734375,793.0776977539062,484.4211730957031,2184.85009765625,744.75,3813.14990234375,654.9500122070312,3742.89990234375,1297.2099609375,5837.2998046875,707.0499877929688,342.45001220703125,3368.85009765625,938.0,184.5500030517578,4303.35009765625,3904.0,2706.699951171875,1475.532958984375,1082.9000244140625,1314.0,554.8499755859375,2523.5,428.3999938964844,2245.0,903.8499755859375,1518.449951171875,264.70001220703125,641.8499755859375,1840.300048828125,1604.0999755859375,4281.85009765625,910.7999877929688,7532.7998046875,1632.3399658203125,150.5,163.14999389648438,2334.404541015625,1070.4000244140625,467.29998779296875,891.75,734.25,424.1499938964844,118.87000274658203,3451.60009765625,1198.199951171875,2176.35009765625,6107.75,817.3499755859375,486.6499938964844,2192.25,747.2999877929688,3832.949951171875,657.5,3787.0,1302.0699462890625,5849.0,710.0,342.95001220703125,3382.89990234375,941.0499877929688,185.0,4313.60009765625,3944.85009765625,2714.699951171875,1484.098876953125,1086.0,1317.0,556.8499755859375,2538.85009765625,437.29998779296875,2277.0,905.0,1525.0,265.5,645.7999877929688,1844.9000244140625,1607.9000244140625,4300.60009765625,917.0,7584.64990234375,1639.0,150.75,163.6999969482422,2344.326904296875,1075.3499755859375,469.6499938964844,895.5999755859375,742.75,425.6499938964844,119.72000122070312,3467.0,1210.0,2185.0,6125.85009765625,819.7000122070312,489.0,2119.39990234375,715.3499755859375,3678.050048828125,641.1500244140625,3725.10009765625,1263.0,5652.0,690.8499755859375,334.1499938964844,3285.449951171875,916.2000122070312,173.14999389648438,4202.35009765625,3871.0,2600.14990234375,1442.3150634765625,1045.3499755859375,1298.199951171875,542.5,2502.050048828125,398.04998779296875,2221.300048828125,888.0999755859375,1480.9000244140625,254.8000030517578,609.1500244140625,1817.5999755859375,1545.0,4100.0,898.1500244140625,7255.0498046875,1616.4649658203125,146.3000030517578,155.5500030517578,2244.735107421875,1036.300048828125,456.1499938964844,878.7000122070312,721.0499877929688,405.0,111.53500366210938,3350.39990234375,1183.1500244140625,2111.0,5980.39990234375,798.7000122070312,468.29998779296875,2133.050048828125,720.0,3712.0,642.9000244140625,3725.10009765625,1270.47998046875,5660.0,695.0,336.0,3289.0,935.0,173.39999389648438,4218.10009765625,3934.89990234375,2610.0,1450.2335205078125,1058.199951171875,1312.5999755859375,549.8499755859375,2515.0,399.0,2237.89990234375,890.0,1494.9000244140625,255.0,610.0,1823.0,1545.0,4105.0,907.0,7280.0,1639.0,147.5,156.0,2247.596435546875,1042.0,458.29998779296875,880.1500244140625,737.0,408.3999938964844,112.4000015258789,3370.0,1195.800048828125,2145.0,6012.7998046875,808.0,471.0,1061085,4430294,843357,8152237,402398,4286060,1401770,4847812,4798210,277190.0,2301253,28092052,338343,255464,1462487,772250,2620776,8320722,2057634,517525,37772554,2055096,2038983,6516378,17797974,6309092,3020781,1608711,792352,3469290,811448,863050,13925542,17843200,8275914,545334,16880698,2317400,2536701,24651585,112876010,1754076,4434968,1256142,637179,1844532,5660725
3,2022-05-18,2179.084716796875,749.5337524414062,3709.594482421875,657.7765502929688,3545.49853515625,1275.08349609375,5769.5869140625,689.9004516601562,308.0126037597656,3280.54736328125,944.8099975585938,155.8872528076172,4298.8154296875,3849.106201171875,2648.9384765625,1468.7921142578125,985.01806640625,1281.503662109375,546.6619873046875,2403.386474609375,429.3330078125,2221.63623046875,886.206787109375,1439.02197265625,251.37445068359375,609.5678100585938,1844.1705322265625,1549.123779296875,4115.7119140625,894.6739501953125,7446.97802734375,1602.7332763671875,137.767578125,141.11761474609375,2327.056640625,1069.4630126953125,442.3659362792969,881.3695678710938,740.1278686523438,413.860107421875,108.44306945800781,3259.52734375,1094.6943359375,2152.138916015625,6169.9697265625,796.7163696289062,479.0459289550781,2181.10009765625,759.7999877929688,3735.0,659.4500122070312,3791.199951171875,1276.2149658203125,5815.2001953125,696.1500244140625,331.8999938964844,3394.35009765625,957.0999755859375,185.5500030517578,4366.7001953125,3905.800048828125,2696.0,1481.4593505859375,1073.699951171875,1313.9000244140625,550.0,2539.0,436.1000061035156,2291.39990234375,903.1500244140625,1509.199951171875,266.79998779296875,631.0499877929688,1846.800048828125,1572.5,4214.0,913.2999877929688,7566.5498046875,1634.3599853515625,148.5,163.1999969482422,2342.896240234375,1073.9000244140625,458.0,899.1500244140625,754.2999877929688,415.1499938964844,118.0250015258789,3448.800048828125,1172.050048828125,2166.75,6233.75,821.0999755859375,481.25,2216.89990234375,767.2000122070312,3842.0,670.4000244140625,3829.5,1314.9649658203125,5956.7001953125,727.1500244140625,347.20001220703125,3432.64990234375,961.2000122070312,187.5,4385.9501953125,3984.949951171875,2769.89990234375,1503.372314453125,1097.3499755859375,1333.300048828125,558.5499877929688,2554.199951171875,438.3999938964844,2302.0,917.9500122070312,1549.699951171875,267.79998779296875,644.9000244140625,1864.0,1623.0,4419.7001953125,922.75,7640.14990234375,1641.8349609375,150.89999389648438,164.5,2372.109130859375,1085.0,468.6000061035156,909.0,757.9000244140625,427.3500061035156,120.9000015258789,3495.0,1230.5,2194.300048828125,6279.0,827.0,495.25,2172.0,742.0,3725.0,650.2999877929688,3736.199951171875,1261.0050048828125,5790.0,689.2000122070312,331.0,3350.0,941.3499755859375,181.8000030517578,4273.89990234375,3882.0,2683.39990234375,1470.3037109375,1070.800048828125,1310.0,547.5499877929688,2511.800048828125,423.5,2236.10009765625,899.0499877929688,1505.300048828125,263.1499938964844,628.0,1840.8499755859375,1565.0,4174.5498046875,905.2000122070312,7509.60009765625,1621.199951171875,147.1999969482422,160.1999969482422,2315.114013671875,1061.0,457.1000061035156,888.0,733.7999877929688,414.04998779296875,117.5,3443.050048828125,1168.5,2161.0,6130.0498046875,809.25,480.6000061035156,2199.699951171875,752.6500244140625,3822.0,654.75,3743.0,1308.0,5889.9501953125,721.0,336.45001220703125,3350.0,945.7999877929688,186.35000610351562,4275.0,3914.0,2699.0,1484.098876953125,1083.550048828125,1324.050048828125,555.0,2525.35009765625,434.5,2236.10009765625,907.0,1522.0,266.0,642.9500122070312,1846.949951171875,1623.0,4325.0,910.0,7566.0,1632.3399658203125,150.5,162.0,2344.09619140625,1063.5,467.8999938964844,891.0,736.8499755859375,424.0,119.69999694824219,3465.0,1209.0,2187.0,6164.0,817.0,490.8999938964844,1296983,9020504,427461,13013873,507061,3740540,1655094,18992703,7657308,435712.0,2580102,15425248,451480,500158,1173271,776063,2865869,7866192,2377852,332168,18052317,2137455,2665522,6594126,20200332,4941565,5321784,2984009,935441,3203522,576970,960090,17611218,12616832,8638394,775879,15644497,2878378,2750146,20490516,81575800,1866781,5294021,1188772,371945,1792368,7695484
4,2022-05-19,2112.795654296875,722.8985595703125,3607.096435546875,648.5499877929688,3458.85302734375,1240.2843017578125,5662.23583984375,668.1970825195312,303.1404724121094,3220.336181640625,925.9552612304688,152.23265075683594,4133.91943359375,3872.4130859375,2604.23291015625,1439.6109619140625,926.029052734375,1255.315673828125,525.4912719726562,2381.141845703125,410.5293884277344,2195.60400390625,849.9990234375,1360.7874755859375,259.7127990722656,579.7680053710938,1780.8607177734375,1524.938720703125,3898.74365234375,864.551025390625,7287.5380859375,1578.281005859375,137.30372619628906,138.35060119628906,2273.426025390625,1052.2841796875,432.2243347167969,867.1072387695312,707.7478637695312,397.411376953125,103.10475158691406,3082.931640625,1035.198486328125,2097.70849609375,6010.46923828125,789.8271484375,449.0837707519531,2114.75,732.7999877929688,3631.800048828125,650.2000122070312,3698.550048828125,1241.385009765625,5707.0,674.25,326.6499938964844,3332.050048828125,938.0,181.1999969482422,4199.2001953125,3929.449951171875,2650.5,1452.0264892578125,1009.4000244140625,1287.050048828125,528.7000122070312,2515.5,417.0,2264.550048828125,866.25,1427.1500244140625,275.6499938964844,600.2000122070312,1783.4000244140625,1547.949951171875,3991.85009765625,882.5499877929688,7404.5498046875,1609.425048828125,148.0,160.0,2288.900634765625,1056.6500244140625,447.5,884.5999755859375,721.2999877929688,398.6499938964844,112.21499633789062,3261.949951171875,1108.3499755859375,2111.949951171875,6072.60009765625,814.0,451.1499938964844,2154.75,747.3499755859375,3717.85009765625,657.75,3778.0,1255.1949462890625,5745.0,693.0,329.95001220703125,3388.60009765625,953.9500122070312,183.5,4336.9501953125,4014.75,2738.0,1465.1243896484375,1058.300048828125,1296.4000244140625,547.4000244140625,2549.0,425.95001220703125,2283.800048828125,890.8499755859375,1484.699951171875,279.25,624.9500122070312,1827.300048828125,1562.75,4116.7998046875,913.0,7525.0,1624.4949951171875,148.5500030517578,162.0500030517578,2319.03662109375,1073.9000244140625,450.0,900.0,746.4500122070312,406.79998779296875,115.48999786376953,3405.0,1153.9000244140625,2156.10009765625,6176.39990234375,816.3499755859375,473.79998779296875,2097.60009765625,730.0,3609.60009765625,641.2000122070312,3680.050048828125,1217.3800048828125,5611.0,667.8499755859375,324.0,3308.050048828125,934.4000244140625,180.6999969482422,4190.0,3829.050048828125,2622.0,1440.821044921875,1004.5999755859375,1278.300048828125,525.4000244140625,2500.550048828125,413.79998779296875,2245.449951171875,860.0999755859375,1417.6500244140625,262.6000061035156,592.0499877929688,1778.3499755859375,1540.3499755859375,3960.0,880.1500244140625,7385.0498046875,1600.0,145.75,157.8000030517578,2276.163330078125,1047.0,444.45001220703125,878.3499755859375,718.6500244140625,396.20001220703125,111.5199966430664,3230.0,1100.0,2055.10009765625,6050.0,803.0,450.0,2145.0,744.0,3609.60009765625,643.2999877929688,3691.89990234375,1248.18994140625,5651.0,685.0,329.79998779296875,3365.0,940.0,181.10000610351562,4281.0,3886.0,2622.0,1464.1781005859375,1055.0999755859375,1286.199951171875,542.5,2510.10009765625,422.1000061035156,2245.60009765625,888.0,1481.0,262.6000061035156,619.0,1812.0,1550.0,4090.0,901.0,7450.0,1617.0,147.5,158.5500030517578,2292.731201171875,1073.9000244140625,449.04998779296875,885.0,745.0,400.0,115.0999984741211,3397.0,1153.0,2125.0,6129.0,807.7999877929688,466.1499938964844,986930,4445667,572640,9216948,261026,2864010,1065025,7322668,5093969,394058.0,1198917,9396007,288480,1825811,1592952,525816,4729354,10268753,3998270,556405,10319381,1734602,2656251,16561140,78287713,5816509,3108321,1798843,776622,2658159,363255,705020,11701170,8932407,7349559,1069562,14201420,2715634,1504820,17706724,66545630,4642963,4393100,981115,259111,1801424,11472989
5,2022-05-20,2217.4990234375,757.1790161132812,3643.05029296875,671.391845703125,3542.31884765625,1255.056396484375,5724.3447265625,681.7245483398438,308.8478088378906,3334.5732421875,965.8365478515625,156.2233123779297,4237.876953125,4187.42333984375,2660.53271484375,1469.7796630859375,943.8724365234375,1288.3797607421875,541.3941650390625,2451.80419921875,422.441650390625,2255.134521484375,879.6815185546875,1387.4854736328125,263.8112487792969,609.6161499023438,1826.5455322265625,1586.164794921875,3949.18896484375,885.36767578125,7466.71142578125,1653.570068359375,138.78810119628906,139.99351501464844,2405.989501953125,1066.923583984375,446.6157531738281,897.543212890625,725.7040405273438,416.7012634277344,107.55641174316406,3112.277587890625,1056.26025390625,2122.639404296875,6065.9453125,784.2479858398438,457.4950866699219,2219.550048828125,767.5499877929688,3668.0,673.0999755859375,3787.800048828125,1256.1700439453125,5769.60009765625,687.9000244140625,332.79998779296875,3450.25,978.4000244140625,185.9499969482422,4304.7998046875,4249.10009765625,2707.800048828125,1482.4554443359375,1028.8499755859375,1320.949951171875,544.7000122070312,2590.14990234375,429.1000061035156,2325.949951171875,896.5,1455.1500244140625,280.0,631.0999755859375,1829.1500244140625,1610.0999755859375,4043.5,903.7999877929688,7586.60009765625,1686.199951171875,149.60000610351562,161.89999389648438,2422.366455078125,1071.3499755859375,462.3999938964844,915.6500244140625,739.5999755859375,418.0,117.05999755859375,3293.0,1130.9000244140625,2137.050048828125,6128.64990234375,808.25,459.6000061035156,2232.39990234375,772.7999877929688,3695.0,675.75,3849.0,1269.9000244140625,5841.9501953125,691.5,334.8500061035156,3463.800048828125,982.5999755859375,186.85000610351562,4325.0,4299.10009765625,2720.0,1515.97216796875,1034.5,1324.199951171875,547.3499755859375,2613.39990234375,435.0,2348.0,900.0,1466.75,282.3500061035156,634.2999877929688,1839.9000244140625,1613.449951171875,4085.0,911.3499755859375,7648.89990234375,1696.0,150.9499969482422,163.8000030517578,2440.7802734375,1083.5,464.0,917.7000122070312,742.75,421.3999938964844,117.83999633789062,3313.89990234375,1134.800048828125,2155.550048828125,6165.0,828.0,462.20001220703125,2151.0,745.0999755859375,3586.0,658.0,3735.0,1243.1650390625,5712.0,683.0,328.0,3352.0,939.0,183.5500030517578,4220.0,3975.0,2652.14990234375,1462.43505859375,1016.7999877929688,1292.3499755859375,532.0,2545.0,421.04998779296875,2282.699951171875,881.2000122070312,1446.699951171875,277.0,616.7000122070312,1794.449951171875,1561.050048828125,3983.25,888.6500244140625,7450.0,1625.0050048828125,147.64999389648438,160.10000610351562,2309.34521484375,1061.3499755859375,454.1499938964844,889.0499877929688,731.4000244140625,410.0,114.12000274658203,3270.050048828125,1114.75,2129.199951171875,6064.2001953125,803.5,455.0,2159.0,749.9500122070312,3695.0,659.75,3760.0,1263.9000244140625,5840.0,688.5,332.0,3360.0,950.0,184.5,4260.0,3975.0,2693.949951171875,1466.170166015625,1029.0,1303.0,534.0,2545.0,432.0,2290.0,888.0,1453.0,277.0,621.0,1811.0,1569.4000244140625,4080.0,896.9000244140625,7520.5498046875,1632.0999755859375,150.9499969482422,161.64999389648438,2319.03662109375,1081.0,454.8500061035156,893.0,735.0,410.0,116.23500061035156,3310.0,1128.0,2139.89990234375,6165.0,818.0,462.0,1444803,5434279,692428,9708672,396832,3233300,1098610,5577407,3196697,525530.0,2594816,6365038,396121,2480315,687007,645075,2005622,6959675,2607708,751633,9703961,2599505,2286465,10488908,32370771,6187868,2649672,2175224,494449,3426756,742204,1524770,17841739,7235654,10896545,941175,13596860,2877917,1205301,23504236,65527500,3065125,2461651,1017542,374540,2235524,6365956
6,2022-05-23,2168.64404296875,743.3682250976562,3691.6669921875,673.6361083984375,3540.775634765625,1256.17529296875,5748.55322265625,679.6929321289062,308.1982116699219,3370.139404296875,957.5936889648438,154.8370819091797,3837.302978515625,4212.89794921875,2693.447998046875,1439.2159423828125,934.1939697265625,1271.8477783203125,547.8050537109375,2484.5087890625,406.7391357421875,2307.344970703125,885.4708251953125,1400.119384765625,258.6292419433594,528.9102783203125,1851.6597900390625,1619.708740234375,4050.4208984375,922.690673828125,7772.6494140625,1666.544189453125,139.29830932617188,134.11363220214844,2389.900634765625,1072.05224609375,445.16693115234375,903.8167114257812,715.9900512695312,420.14056396484375,93.99011993408203,3139.449951171875,1067.46826171875,2136.793212890625,5855.767578125,767.7528076171875,463.86578369140625,2170.64990234375,753.5499877929688,3716.949951171875,675.3499755859375,3786.14990234375,1257.2900390625,5794.0,685.8499755859375,332.1000061035156,3487.050048828125,970.0499877929688,184.3000030517578,3897.89990234375,4274.9501953125,2741.300048828125,1451.6280517578125,1018.2999877929688,1304.0,551.1500244140625,2624.699951171875,413.1499938964844,2379.800048828125,902.4000244140625,1468.4000244140625,274.5,547.5499877929688,1854.300048828125,1644.1500244140625,4147.14990234375,941.9000244140625,7897.4501953125,1699.4300537109375,150.14999389648438,155.10000610351562,2406.16796875,1076.5,460.8999938964844,922.0499877929688,729.7000122070312,421.45001220703125,102.29499816894531,3321.75,1142.9000244140625,2151.300048828125,5916.2998046875,791.25,466.0,2245.0,779.9000244140625,3764.64990234375,684.7999877929688,3874.5,1279.4000244140625,5906.25,693.9000244140625,336.1499938964844,3538.0,987.7000122070312,186.75,4438.7998046875,4327.0,2767.5,1504.4678955078125,1037.0,1329.949951171875,556.2000122070312,2699.949951171875,420.70001220703125,2388.0,922.0,1488.0,280.45001220703125,594.0,1871.5,1660.0,4170.10009765625,943.4500122070312,7954.85009765625,1737.0,155.35000610351562,164.1999969482422,2449.225830078125,1091.9000244140625,471.3999938964844,931.2999877929688,748.75,431.1499938964844,109.69999694824219,3338.89990234375,1147.800048828125,2200.0,6224.0,815.3499755859375,467.79998779296875,2155.64990234375,751.25,3666.0,668.5499877929688,3770.0,1250.0,5771.2001953125,679.5999755859375,327.0,3451.25,966.4500122070312,182.39999389648438,3874.35009765625,4236.2001953125,2715.050048828125,1446.2493896484375,1014.75,1299.0999755859375,542.6500244140625,2610.550048828125,399.3500061035156,2306.35009765625,898.9500122070312,1450.050048828125,273.04998779296875,537.5,1841.25,1605.5999755859375,4010.85009765625,910.25,7776.10009765625,1691.1300048828125,148.39999389648438,154.64999389648438,2393.338134765625,1062.0,459.5,916.5999755859375,728.0499877929688,419.54998779296875,100.15499877929688,3267.0,1115.6500244140625,2138.0,5900.0,788.75,457.5,2231.75,774.8499755859375,3668.0,673.0,3836.0,1265.0,5825.0,681.7999877929688,332.79998779296875,3451.25,978.7999877929688,185.9499969482422,4323.0,4249.10009765625,2721.0,1480.11474609375,1023.0,1314.0,544.0,2615.050048828125,418.0,2309.0,900.0,1455.0999755859375,280.0,594.0,1852.0,1629.0,4052.0,911.0,7800.10009765625,1705.9949951171875,154.39999389648438,161.75,2428.87353515625,1062.0,463.1000061035156,920.0,745.0,421.6499938964844,109.69999694824219,3304.800048828125,1134.0,2160.0,6174.0,810.0,463.79998779296875,1455450,4787481,401917,7919353,339483,2788860,968021,3788601,4396431,524978.0,1220231,7794071,2180936,607072,892535,959790,2285466,9743160,3094798,744827,15828786,2363306,2577890,5887569,21700165,17554373,2826078,4177811,437040,6613972,1161175,1031730,26055890,18029557,7626377,620152,13499415,2195036,970827,16345308,273883460,2293690,2783695,1346294,528566,3341478,7055784
